id;type;geometry
3559;N/A;POINT (11.266748 44.4750261)
3560;N/A;POINT (11.2680077 44.473727499999995)
3561;N/A;POINT (11.2704548 44.4717081)
3562;N/A;POINT (11.2699019 44.47177409999999)
3563;N/A;POINT (11.2708168 44.4731707)
3564;N/A;POINT (11.2702384 44.473725599999995)
3565;N/A;POINT (11.269637099999999 44.4706005)
3566;N/A;POINT (11.2755575 44.47203700000001)
3567;N/A;POINT (11.276086900000001 44.4727156)
3568;N/A;POINT (11.2706481 44.46890390000001)
3569;N/A;POINT (11.2710272 44.4689689)
3570;N/A;POINT (11.271673999999999 44.4700802)
3571;N/A;POINT (11.3198635 44.4653083)
3572;N/A;POINT (11.3212837 44.46970859999999)
3573;N/A;POINT (11.2571084 44.4900701)
3574;N/A;POINT (11.2602245 44.489035799999996)
3575;N/A;POINT (11.2586859 44.4885431)
3576;N/A;POINT (11.2591677 44.489353400000006)
3577;N/A;POINT (11.268818 44.475724699999994)
3578;N/A;POINT (11.270654799998798 44.48687745000024)
3579;N/A;POINT (11.276482799999998 44.483805199999985)
3580;N/A;POINT (11.2716819 44.4601105)
3581;N/A;POINT (11.271743899999999 44.4610417)
3582;N/A;POINT (11.272473450006602 44.46116795000038)
3583;N/A;POINT (11.273012699999999 44.460233699999996)
3584;N/A;POINT (11.2722934 44.4625838)
3585;N/A;POINT (11.2748847 44.460379100000004)
3586;N/A;POINT (11.2672571 44.46570249999999)
3587;N/A;POINT (11.266471599999997 44.46592879999999)
3588;N/A;POINT (11.268133750038986 44.46544160003262)
3589;N/A;POINT (11.275618 44.48459110000001)
3590;N/A;POINT (11.2800409 44.47647750000001)
3591;N/A;POINT (11.3906325 44.502532)
3592;N/A;POINT (11.3906041 44.50283170000001)
3593;N/A;POINT (11.3899857 44.5036271)
3594;N/A;POINT (11.3912214 44.502337)
3595;N/A;POINT (11.379835099999998 44.48282849999999)
3596;N/A;POINT (11.3973946 44.495357999999996)
3597;N/A;POINT (11.3998377 44.494780899999995)
3598;N/A;POINT (11.4007386 44.49507609999999)
3599;N/A;POINT (11.4001072 44.4948015)
3600;N/A;POINT (11.400372300027168 44.49569420000415)
3601;N/A;POINT (11.3997894 44.496576)
3602;N/A;POINT (11.2941312 44.5270462)
3603;N/A;POINT (11.294779099999998 44.528767099999996)
3604;N/A;POINT (11.408674449993613 44.46836960000171)
3605;N/A;POINT (11.410898799980922 44.46855795000485)
3606;N/A;POINT (11.4111954 44.4688411)
3607;N/A;POINT (11.410141500000002 44.46903040000001)
3608;N/A;POINT (11.410086 44.532249099999994)
3609;N/A;POINT (11.408981399999998 44.53050209999999)
3610;N/A;POINT (11.4018905 44.470383)
3611;N/A;POINT (11.4134932 44.53117079999999)
3612;N/A;POINT (11.4141806 44.53219910000001)
3613;N/A;POINT (11.4114589 44.4967957)
3614;N/A;POINT (11.4107919 44.4979674)
3615;N/A;POINT (11.411110700000002 44.497881400000004)
3616;N/A;POINT (11.357322200020144 44.483965150006746)
3617;N/A;POINT (11.300918849990644 44.49354135000665)
3618;N/A;POINT (11.380008599999998 44.48337999999999)
3619;N/A;POINT (11.4095269 44.46511459999999)
3620;N/A;POINT (11.4080233 44.4641258)
3621;N/A;POINT (11.4085506 44.46388869999999)
3622;N/A;POINT (11.282016899999999 44.5056035)
3623;N/A;POINT (11.275611650021744 44.501221150006444)
3624;N/A;POINT (11.3725048 44.5142811)
3625;N/A;POINT (11.3373759 44.5050549)
3626;N/A;POINT (11.357028800000002 44.5107847)
3627;N/A;POINT (11.3615475 44.51840570000001)
3628;N/A;POINT (11.3613276 44.51881289999999)
3629;N/A;POINT (11.368005376719001 44.53455979739754)
3630;N/A;POINT (11.3671555 44.5347442)
3631;N/A;POINT (11.367806111525454 44.53434274249568)
3632;N/A;POINT (11.365051900000001 44.535501)
3633;N/A;POINT (11.3565061 44.5351305)
3634;N/A;POINT (11.358819199999997 44.534542299999984)
3635;N/A;POINT (11.356999600037724 44.53587130003326)
3636;N/A;POINT (11.3517795 44.53803729999999)
3637;N/A;POINT (11.351482199938667 44.537480150018965)
3638;N/A;POINT (11.2849999 44.5259358)
3639;N/A;POINT (11.340077599999999 44.4944477)
3640;N/A;POINT (11.3584352 44.5383812)
3641;N/A;POINT (11.357702999999999 44.537009899999994)
3642;N/A;POINT (11.354982699999999 44.535526)
3643;N/A;POINT (11.3580637 44.5355888)
3644;N/A;POINT (11.3586431 44.5367761)
3645;N/A;POINT (11.3080896 44.5146186)
3646;N/A;POINT (11.320530599999998 44.516122)
3647;N/A;POINT (11.321786695126066 44.5210784737544)
3648;N/A;POINT (11.3177387 44.52023809999999)
3649;N/A;POINT (11.3189156 44.52190889999999)
3650;N/A;POINT (11.3215508 44.5214817)
3651;N/A;POINT (11.3211074 44.5209579)
3652;N/A;POINT (11.3511507 44.53758739999999)
3653;N/A;POINT (11.3485361 44.5380678)
3654;N/A;POINT (11.331861399999998 44.52619719999999)
3655;N/A;POINT (11.3322325 44.5251177)
3656;N/A;POINT (11.3275074 44.52563769999998)
3657;N/A;POINT (11.381319900000001 44.49309079999999)
3658;N/A;POINT (11.402060900044448 44.5161464000075)
3659;N/A;POINT (11.402245500000001 44.5162919)
3660;N/A;POINT (11.367848399999998 44.5064562)
3661;N/A;POINT (11.4061075 44.5210722)
3662;N/A;POINT (11.4082501 44.520293)
3663;N/A;POINT (11.331033634674867 44.50615432953567)
3664;N/A;POINT (11.3323632 44.5235774)
3665;N/A;POINT (11.3572925 44.510588799999994)
3666;N/A;POINT (11.2785237 44.5312187)
3667;N/A;POINT (11.279648099999998 44.527541499999984)
3668;N/A;POINT (11.2795629 44.532897000000006)
3669;N/A;POINT (11.3248613 44.5192169)
3670;N/A;POINT (11.3161325 44.506429)
3671;N/A;POINT (11.313356300014528 44.51101280001223)
3672;N/A;POINT (11.3140648 44.51084199999999)
3673;N/A;POINT (11.312210150016416 44.511353050009205)
3674;N/A;POINT (11.364048081591418 44.516910857848195)
3675;N/A;POINT (11.3625368 44.5216409)
3676;N/A;POINT (11.3614897 44.526272999999996)
3677;N/A;POINT (11.3601038 44.52664879999999)
3678;N/A;POINT (11.360089799999999 44.527271199999994)
3679;N/A;POINT (11.411757499999998 44.48402600000001)
3680;N/A;POINT (11.3591217 44.5291573)
3681;N/A;POINT (11.371482 44.51482279999999)
3682;N/A;POINT (11.3717646 44.5148711)
3683;N/A;POINT (11.3913744 44.4940652)
3684;N/A;POINT (11.3937514 44.5015434)
3685;N/A;POINT (11.3925444 44.50254269999999)
3686;N/A;POINT (11.2639271 44.51798139999999)
3687;N/A;POINT (11.2631806 44.518204999999995)
3688;N/A;POINT (11.2638659 44.5189437)
3689;N/A;POINT (11.2631331 44.51918169999999)
3690;N/A;POINT (11.2627186 44.521710299999995)
3691;N/A;POINT (11.3993927 44.49909920000001)
3692;N/A;POINT (11.398485399965178 44.49931705000615)
3693;N/A;POINT (11.4111632 44.48456839999999)
3694;N/A;POINT (11.4109608 44.490670599999994)
3695;N/A;POINT (11.2968042 44.525346199999994)
3696;N/A;POINT (11.259888299999998 44.52242199999999)
3697;N/A;POINT (11.260749 44.5219423)
3698;N/A;POINT (11.2603504 44.52228100000001)
3699;N/A;POINT (11.243708199999999 44.52402859999999)
3700;N/A;POINT (11.2756388 44.460183799999996)
3701;N/A;POINT (11.3788536 44.48462860000001)
3702;N/A;POINT (11.2943252 44.52936179999998)
3703;N/A;POINT (11.2799286 44.53308650000001)
3704;N/A;POINT (11.310124 44.4880825)
3705;N/A;POINT (11.3211415 44.47002629999999)
3706;N/A;POINT (11.2534603 44.4859263)
3707;N/A;POINT (11.245738 44.4887718)
3708;N/A;POINT (11.2452217 44.4883619)
3709;N/A;POINT (11.338326099999998 44.51418809999999)
3710;N/A;POINT (11.3389319 44.51465840000001)
3711;N/A;POINT (11.339206756088865 44.51350677376107)
3712;N/A;POINT (11.3404335 44.514551999999995)
3713;N/A;POINT (11.4106359 44.466194)
3714;N/A;POINT (11.392524150081266 44.47673395008642)
3715;N/A;POINT (11.372649 44.4963543)
3716;N/A;POINT (11.2986596 44.4941526)
3717;N/A;POINT (11.2994415 44.4939868)
3718;N/A;POINT (11.2997502 44.49515329999999)
3719;N/A;POINT (11.2988214 44.494306399999985)
3720;N/A;POINT (11.298710599999998 44.49571859999998)
3721;N/A;POINT (11.410977 44.4679089)
3722;N/A;POINT (11.410591950062829 44.46811160002906)
3723;N/A;POINT (11.409263949991823 44.46813895000222)
3724;N/A;POINT (11.4103522 44.46799480000001)
3725;N/A;POINT (11.409792650007276 44.46794300000063)
3726;N/A;POINT (11.406139699985829 44.469365300003474)
3727;N/A;POINT (11.4057374 44.46893390000001)
3728;N/A;POINT (11.405082799983113 44.469773400004065)
3729;N/A;POINT (11.406771900000003 44.47014560000001)
3730;N/A;POINT (11.404293410653107 44.47006366130286)
3731;N/A;POINT (11.4031949 44.47040629999999)
3732;N/A;POINT (11.403605149990867 44.47033710000129)
3733;N/A;POINT (11.2474879 44.49378339999999)
3734;N/A;POINT (11.2485989 44.4966095)
3735;N/A;POINT (11.284009899999997 44.49762529999999)
3736;N/A;POINT (11.283251549991993 44.49719645000333)
3737;N/A;POINT (11.283499 44.496249199999994)
3738;N/A;POINT (11.2828084 44.4950581)
3739;N/A;POINT (11.2825989 44.4964191)
3740;N/A;POINT (11.3516578 44.51464099999999)
3741;N/A;POINT (11.2955056 44.5101175)
3742;N/A;POINT (11.2962269 44.5099918)
3743;N/A;POINT (11.2963902 44.5106224)
3744;N/A;POINT (11.3016977 44.5029417)
3745;N/A;POINT (11.2943233 44.49544050000001)
3746;N/A;POINT (11.2965645 44.4968715)
3747;N/A;POINT (11.2964837 44.498083699999995)
3748;N/A;POINT (11.2895657 44.49311099999999)
3749;N/A;POINT (11.29381 44.4952922)
3750;N/A;POINT (11.292233399999999 44.49356939999999)
3751;N/A;POINT (11.2869049 44.496350400000004)
3752;N/A;POINT (11.3770775 44.4637174)
3753;N/A;POINT (11.3758612 44.46341499999999)
3754;N/A;POINT (11.3768221 44.46382499999999)
3755;N/A;POINT (11.367116 44.4734801)
3756;N/A;POINT (11.3676421 44.47391749999999)
3757;N/A;POINT (11.359459300000001 44.48247299999999)
3758;N/A;POINT (11.3987935 44.4786217)
3759;N/A;POINT (11.299318499998327 44.50055815000041)
3760;N/A;POINT (11.3005265 44.50009219999999)
3761;N/A;POINT (11.299618599982141 44.50082515000376)
3762;N/A;POINT (11.3007692 44.5004203)
3763;N/A;POINT (11.289485 44.5006893)
3764;N/A;POINT (11.3429039 44.507365899999996)
3765;N/A;POINT (11.3845451 44.5365295)
3766;N/A;POINT (11.388310699999998 44.5407639)
3767;N/A;POINT (11.3534395 44.530872499999994)
3768;N/A;POINT (11.3684239 44.50210059999999)
3769;N/A;POINT (11.3681562 44.501689199999994)
3770;N/A;POINT (11.3089236 44.50047959999999)
3771;N/A;POINT (11.3078383 44.5015897)
3772;N/A;POINT (11.309672 44.50174419999999)
3773;N/A;POINT (11.309258999999999 44.5036387)
3774;N/A;POINT (11.3101071 44.50333429999999)
3775;N/A;POINT (11.297332699999998 44.499228599999995)
3776;N/A;POINT (11.393512099999999 44.4763757)
3777;N/A;POINT (11.3638636 44.472520200000005)
3778;N/A;POINT (11.2828704 44.497328499999995)
3779;N/A;POINT (11.2857133 44.5091673)
3780;N/A;POINT (11.2863311 44.50950490000001)
3781;N/A;POINT (11.2858065 44.5104036)
3782;N/A;POINT (11.2791454 44.5151678)
3783;N/A;POINT (11.2787675 44.514714099999985)
3784;N/A;POINT (11.2784198 44.5154533)
3785;N/A;POINT (11.293338699999998 44.517428)
3786;N/A;POINT (11.293290728330023 44.5167224806758)
3787;N/A;POINT (11.276767599954898 44.51687210000995)
3788;N/A;POINT (11.319304900000002 44.4867043)
3789;N/A;POINT (11.2660354 44.5243954)
3790;N/A;POINT (11.293202100000002 44.490864800000004)
3791;N/A;POINT (11.2561923 44.53640089999999)
3792;N/A;POINT (11.2580582 44.538511899999996)
3793;N/A;POINT (11.2548907 44.538181)
3794;N/A;POINT (11.2481561 44.5178859)
3795;N/A;POINT (11.2495201 44.5173805)
3796;N/A;POINT (11.250670199999998 44.5169876)
3797;N/A;POINT (11.251741399999998 44.51854869999999)
3798;N/A;POINT (11.268260249987287 44.530383900015636)
3799;N/A;POINT (11.2680204 44.5305028)
3800;N/A;POINT (11.376981999999998 44.48389829999999)
3801;N/A;POINT (11.3771242 44.484049799999994)
3802;N/A;POINT (11.355701399999997 44.460316500000005)
3803;N/A;POINT (11.371766700000002 44.4612558)
3804;N/A;POINT (11.3714245 44.46185189999999)
3805;N/A;POINT (11.371585399999999 44.46228409999999)
3806;N/A;POINT (11.3692331 44.48107199999999)
3807;N/A;POINT (11.3683801 44.4894493)
3808;N/A;POINT (11.379988 44.49395249999999)
3809;N/A;POINT (11.3793743 44.4941644)
3810;N/A;POINT (11.4002498 44.4903218)
3811;N/A;POINT (11.400769599999999 44.4900946)
3812;N/A;POINT (11.396639199999997 44.466680399999994)
3813;N/A;POINT (11.3578768 44.50504649999999)
3814;N/A;POINT (11.287816699999999 44.51004019999999)
3815;N/A;POINT (11.2876165 44.5102816)
3816;N/A;POINT (11.2866271 44.5094412)
3817;N/A;POINT (11.2889852 44.5116244)
3818;N/A;POINT (11.366316799999998 44.50133699999999)
3819;N/A;POINT (11.2635844 44.48973839999999)
3820;N/A;POINT (11.2631489 44.48876930000001)
3821;N/A;POINT (11.2510346 44.4970604)
3822;N/A;POINT (11.2556498 44.4967312)
3823;N/A;POINT (11.255817599999999 44.497414899999995)
3824;N/A;POINT (11.406923900000002 44.4620388)
3825;N/A;POINT (11.4057631 44.4619708)
3826;N/A;POINT (11.4067714 44.46260000000001)
3827;N/A;POINT (11.4052693 44.4621869)
3828;N/A;POINT (11.4073042 44.4621816)
3829;N/A;POINT (11.407749500000001 44.4623529)
3830;N/A;POINT (11.4059937 44.46296439999999)
3831;N/A;POINT (11.4087696 44.4627302)
3832;N/A;POINT (11.4070561 44.4624759)
3833;N/A;POINT (11.407845100000001 44.463416800000005)
3834;N/A;POINT (11.4068302 44.46387870000001)
3835;N/A;POINT (11.4107904 44.46633750000001)
3836;N/A;POINT (11.411215999999998 44.46609959999999)
3837;N/A;POINT (11.4117 44.4672254)
3838;N/A;POINT (11.405531499999999 44.4687143)
3839;N/A;POINT (11.256927676137177 44.48140678906153)
3840;N/A;POINT (11.395022 44.4842364)
3841;N/A;POINT (11.2949154 44.50878980000001)
3842;N/A;POINT (11.3019621 44.49112869999999)
3843;N/A;POINT (11.30172 44.49105300000001)
3844;N/A;POINT (11.302551899999997 44.4926397)
3845;N/A;POINT (11.269336400000002 44.530115599999995)
3846;N/A;POINT (11.269355299999999 44.528440999999994)
3847;N/A;POINT (11.2721885 44.527212000000006)
3848;N/A;POINT (11.281148597843108 44.515380125641386)
3849;N/A;POINT (11.2828974 44.5163809)
3850;N/A;POINT (11.2850906 44.5149015)
3851;N/A;POINT (11.3667582 44.538235199999995)
3852;N/A;POINT (11.3612679 44.53677269999999)
3853;N/A;POINT (11.252995249977337 44.48569300001419)
3854;N/A;POINT (11.2525052 44.485640999999994)
3855;N/A;POINT (11.2500203 44.48642739999999)
3856;N/A;POINT (11.245244 44.492326799999994)
3857;N/A;POINT (11.246053 44.4938749)
3858;N/A;POINT (11.2935566 44.49295189999999)
3859;N/A;POINT (11.287100400000002 44.496995299999995)
3860;N/A;POINT (11.2863541 44.49883229999999)
3861;N/A;POINT (11.4099648 44.472813200000004)
3862;N/A;POINT (11.4096983 44.4724616)
3863;N/A;POINT (11.410986900000001 44.47271629999999)
3864;N/A;POINT (11.4106494 44.473681500000005)
3865;N/A;POINT (11.411013399999998 44.47353499999999)
3866;N/A;POINT (11.4110136 44.47193279999999)
3867;N/A;POINT (11.4109681 44.47408649999999)
3868;N/A;POINT (11.409745 44.47231799999999)
3869;N/A;POINT (11.4092783 44.4717132)
3870;N/A;POINT (11.4080699 44.47176120000001)
3871;N/A;POINT (11.3967746 44.488040999999996)
3872;N/A;POINT (11.396236 44.4873629)
3873;N/A;POINT (11.3385508 44.5110205)
3874;N/A;POINT (11.308903600000002 44.50376630000001)
3875;N/A;POINT (11.30854569996538 44.50388495000519)
3876;N/A;POINT (11.3074124 44.5017192)
3877;N/A;POINT (11.3102271 44.4993914)
3878;N/A;POINT (11.3091958 44.499053999999994)
3879;N/A;POINT (11.3100577 44.499390600000005)
3880;N/A;POINT (11.2726219 44.53343009999999)
3881;N/A;POINT (11.270946999999998 44.538126399999996)
3882;N/A;POINT (11.2716496 44.53720199999999)
3883;N/A;POINT (11.343537699999999 44.5380681)
3884;N/A;POINT (11.356146 44.498269300000004)
3885;N/A;POINT (11.2766365 44.5152827)
3886;N/A;POINT (11.257502999967807 44.52356095000636)
3887;N/A;POINT (11.255451529664555 44.52423319708463)
3888;N/A;POINT (11.2451694 44.488298199999996)
3889;N/A;POINT (11.2788512 44.5161935)
3890;N/A;POINT (11.266314449973327 44.52046785000551)
3891;N/A;POINT (11.292935099999998 44.51639699999999)
3892;N/A;POINT (11.2908976 44.5113622)
3893;N/A;POINT (11.2906806 44.51091339999999)
3894;N/A;POINT (11.2903338 44.51104709999999)
3895;N/A;POINT (11.2898767 44.5112316)
3896;N/A;POINT (11.2907527 44.5111218)
3897;N/A;POINT (11.28922 44.511517000000005)
3898;N/A;POINT (11.3461575 44.482612599999996)
3899;N/A;POINT (11.3461524 44.482877300000006)
3900;N/A;POINT (11.347398799999999 44.482648499999996)
3901;N/A;POINT (11.347881499999998 44.4826668)
3902;N/A;POINT (11.396519399999999 44.492711199999995)
3903;N/A;POINT (11.3969316 44.4933819)
3904;N/A;POINT (11.3555828 44.49842739999999)
3905;N/A;POINT (11.4112254 44.511982700000004)
3906;N/A;POINT (11.2929489 44.51597389999999)
3907;N/A;POINT (11.3053038 44.5336199)
3908;N/A;POINT (11.3306902 44.5065266)
3909;N/A;POINT (11.3296715 44.509121699999994)
3910;N/A;POINT (11.3378665 44.508017)
3911;N/A;POINT (11.3561765 44.4843502)
3912;N/A;POINT (11.2560752 44.48306809999999)
3913;N/A;POINT (11.2556662 44.48310800000001)
3914;N/A;POINT (11.2537015 44.48462049999999)
3915;N/A;POINT (11.254813599999858 44.484678500001046)
3916;N/A;POINT (11.255527600000002 44.484507199999996)
3917;N/A;POINT (11.255293 44.4846979)
3918;N/A;POINT (11.2555181 44.48479069999999)
3919;N/A;POINT (11.3969098 44.4754544)
3920;N/A;POINT (11.3407645 44.513038900000005)
3921;N/A;POINT (11.3189715 44.5144535)
3922;N/A;POINT (11.3159583 44.5044622)
3923;N/A;POINT (11.3170271 44.5061026)
3924;N/A;POINT (11.2710724 44.465298499999996)
3925;N/A;POINT (11.271941950055476 44.47049335005543)
3926;N/A;POINT (11.2789193 44.4603901)
3927;N/A;POINT (11.3137614 44.4945143)
3928;N/A;POINT (11.3140616 44.4942994)
3929;N/A;POINT (11.3932518 44.483328499999985)
3930;N/A;POINT (11.3914321 44.48389890000001)
3931;N/A;POINT (11.397326199999998 44.476709699999994)
3932;N/A;POINT (11.3609475 44.488208900000004)
3933;N/A;POINT (11.361790900000003 44.48785579999999)
3934;N/A;POINT (11.3783666 44.488322000000004)
3935;N/A;POINT (11.402479 44.48562429999999)
3936;N/A;POINT (11.3857042 44.4701871)
3937;N/A;POINT (11.3906893 44.4927148)
3938;N/A;POINT (11.3909343 44.492324100000005)
3939;N/A;POINT (11.3995753 44.47318979999999)
3940;N/A;POINT (11.3997892 44.4735004)
3941;N/A;POINT (11.3980648 44.493188499999995)
3942;N/A;POINT (11.362077 44.487677700000006)
3943;N/A;POINT (11.3248381 44.4951204)
3944;N/A;POINT (11.2494654 44.5151184)
3945;N/A;POINT (11.3528965 44.495798600000015)
3946;N/A;POINT (11.351967 44.4961548)
3947;N/A;POINT (11.326334 44.49695040000001)
3948;N/A;POINT (11.3178132 44.5148303)
3949;N/A;POINT (11.3176112 44.5140819)
3950;N/A;POINT (11.3171918 44.5151548)
3951;N/A;POINT (11.317663199999998 44.513884899999994)
3952;N/A;POINT (11.316978500000001 44.514283999999996)
3953;N/A;POINT (11.368054 44.5349039)
3954;N/A;POINT (11.3698527 44.538103799999995)
3955;N/A;POINT (11.364312 44.51768539999999)
3956;N/A;POINT (11.2795304 44.5335772)
3957;N/A;POINT (11.2792674 44.53360239999999)
3958;N/A;POINT (11.3460211 44.50037050000001)
3959;N/A;POINT (11.346447 44.5081685)
3960;N/A;POINT (11.3545726 44.4986787)
3961;N/A;POINT (11.4039735 44.469546399999984)
3962;N/A;POINT (11.3723382 44.4766032)
3963;N/A;POINT (11.367070399999998 44.47474999999999)
3964;N/A;POINT (11.3669543 44.4749203)
3965;N/A;POINT (11.3673857 44.47483199999999)
3966;N/A;POINT (11.3545116 44.496752199999996)
3967;N/A;POINT (11.3390815 44.5130232)
3968;N/A;POINT (11.3377112 44.51322879999999)
3969;N/A;POINT (11.3387935 44.5118975)
3970;N/A;POINT (11.336369749986321 44.5134695000015)
3971;N/A;POINT (11.3371222 44.513317199999996)
3972;N/A;POINT (11.3371046 44.511250699999984)
3973;N/A;POINT (11.3377078 44.5111341)
3974;N/A;POINT (11.336852699999998 44.51170719999999)
3975;N/A;POINT (11.2457674 44.495644799999994)
3976;N/A;POINT (11.246038 44.4960394)
3977;give_way;POINT (11.2476485 44.496446299999995)
3978;N/A;POINT (11.2551972 44.523773500000004)
3979;N/A;POINT (11.337979450551844 44.5092359137108)
3980;N/A;POINT (11.3399117 44.5077412)
3981;N/A;POINT (11.3382699 44.4983152)
3982;N/A;POINT (11.338904 44.50007920000001)
3983;N/A;POINT (11.371064999999998 44.4692283)
3984;N/A;POINT (11.411267400000002 44.464418299999984)
3985;N/A;POINT (11.330249150008932 44.50617235003637)
3986;N/A;POINT (11.3300698 44.505872399999994)
3987;N/A;POINT (11.377999399999998 44.4979939)
3988;N/A;POINT (11.3793616 44.4986769)
3989;N/A;POINT (11.4061507 44.468422099999984)
3990;N/A;POINT (11.3234419 44.5220497)
3991;N/A;POINT (11.3584478 44.53900589999999)
3992;N/A;POINT (11.312330299999998 44.500197699999994)
3993;N/A;POINT (11.3367277 44.5057117)
3994;N/A;POINT (11.3376929 44.509080899999994)
3995;N/A;POINT (11.3380309 44.509465500000005)
3996;N/A;POINT (11.337613199999998 44.509354699999996)
